ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6147	"ENSMUSG00000031328"	"Flna"	chrX	-	73284018	73284156	73285248	73285326	73283810	73283934	73285406	73285525	6147	343,409	692,635	337,394	707,804	78	78	0.0724790135801088	0.216251927781615	0.331,0.392	0.323,0.329	0.036
6148	"ENSMUSG00000031328"	"Flna"	chrX	-	73284708	73284909	73284992	73285155	73284018	73284156	73285248	73285326	6148	356,388	530,338	372,461	651,731	78	78	0.0131740840955306	0.143003799299439	0.402,0.534	0.364,0.387	0.093
6149	"ENSMUSG00000024121"	"Atp6v0c"	chr17	-	24383672	24383856	24388179	24388260	24383393	24383582	24388467	24388622	6149	7,5	3369,3902	23,0	2026,2827	78	78	0.714940092323487	0.850033367656218	0.002,0.001	0.011,0.0	-0.004
6153	"ENSMUSG00000004677"	"Myo9b"	chr8	+	71783351	71783473	71785897	71786039	71781189	71781324	71786270	71786475	6153	271,418	151,315	166,283	69,152	78	78	0.0216716785066221	0.152632877356657	0.642,0.57	0.706,0.651	-0.073
6154	"ENSMUSG00000004677"	"Myo9b"	chr8	+	71789519	71789609	71793403	71793443	71786956	71787038	71795405	71795528	6154	59,43	128,58	23,23	96,57	78	78	0.0294805944048555	0.156762608591463	0.316,0.426	0.193,0.288	0.131
6155	"ENSMUSG00000004677"	"Myo9b"	chr8	+	71791550	71791664	71793403	71793443	71786959	71787038	71795405	71795528	6155	72,131	128,58	88,81	96,57	78	78	0.999202115572178	0.999202115572178	0.36,0.693	0.478,0.587	-0.006
6156	"ENSMUSG00000004677"	"Myo9b"	chr8	+	71798673	71798796	71800257	71800574	71796733	71796844	71800974	71801838	6156	130,216	154,173	69,103	128,73	78	78	0.499269357943038	0.682557911667395	0.458,0.555	0.35,0.585	0.039
6157	"ENSMUSG00000004677"	"Myo9b"	chr8	+	71807359	71807471	71807881	71807955	71807157	71807199	71808338	71808531	6157	129,206	67,141	80,93	65,71	78	78	0.0859782982989152	0.236201870207876	0.658,0.594	0.552,0.567	0.067
6158	"ENSMUSG00000004677"	"Myo9b"	chr8	+	71807881	71807955	71808338	71808531	71807359	71807471	71808609	71808738	6158	80,112	242,253	45,67	139,169	78	78	0.626241381476791	0.786089380731367	0.248,0.307	0.245,0.284	0.013
6159	"ENSMUSG00000004677"	"Myo9b"	chr8	+	71811259	71811307	71811606	71811737	71810756	71810880	71811968	71812096	6159	15,0	505,548	0,0	359,502	78	78	0.0424038501059243	0.171634073267994	0.029,0.0	0.0,0.0	0.015
6160	"ENSMUSG00000039361"	"Picalm"	chr7	+	89809655	89809798	89818389	89818483	89779420	89779910	89819786	89819898	6160	394,557	1356,1402	387,481	1672,2312	78	78	0.00339703634920197	0.143003799299439	0.225,0.284	0.188,0.172	0.075
6161	"ENSMUSG00000039361"	"Picalm"	chr7	+	89840861	89840961	89844862	89844922	89840566	89840597	89846123	89846228	6161	1342,1528	1735,1347	1966,2302	2318,2780	78	78	0.0632707312515066	0.20311076411942	0.436,0.531	0.459,0.453	0.028
6162	"ENSMUSG00000039361"	"Picalm"	chr7	+	89844862	89844922	89846123	89846228	89840861	89840961	89856790	89858138	6162	617,735	1512,1424	936,1223	1979,2274	78	78	0.142904147356008	0.316335065998541	0.29,0.34	0.321,0.35	-0.021
6163	"ENSMUSG00000030403"	"Vasp"	chr7	-	18993156	18993190	18993340	18993392	18992898	18992944	18994505	18994606	6163	870,1208	859,1273	936,1142	907,1208	78	73	0.999202115572178	0.999202115572178	0.487,0.47	0.491,0.469	-0.002
6164	"ENSMUSG00000030403"	"Vasp"	chr7	-	18993156	18993190	18995899	18995984	18992898	18992944	18998329	18998495	6164	1562,2004	773,1167	1731,1906	807,1112	78	73	0.523168144314019	0.705219267627023	0.654,0.616	0.667,0.616	-0.006
6165	"ENSMUSG00000030403"	"Vasp"	chr7	-	18994748	18994990	18995100	18995138	18994505	18994606	18995899	18995984	6165	329,246	1204,1434	318,313	1348,1604	77	78	0.922401580139431	0.989318215967622	0.217,0.148	0.193,0.165	0.004
6166	"ENSMUSG00000030403"	"Vasp"	chr7	-	18994748	18994990	18995899	18995984	18994505	18994606	18998329	18998495	6166	1563,2003	1203,1432	1731,1908	1348,1607	78	78	0.062239324983494	0.202061714667173	0.565,0.583	0.562,0.543	0.021
6167	"ENSMUSG00000030403"	"Vasp"	chr7	-	18995100	18995138	18995899	18995984	18994748	18994990	18998329	18998495	6167	1563,2005	567,684	1731,1906	552,793	78	77	0.678901359374205	0.825298391637576	0.731,0.743	0.756,0.704	0.007
6168	"ENSMUSG00000008373"	"Prpf31"	chr7	+	3637691	3637861	3639199	3639357	3637122	3637229	3639660	3639750	6168	34,44	38,24	15,11	0,6	78	78	0.219286839276964	0.408745952566255	0.472,0.647	1.0,0.647	-0.264
6170	"ENSMUSG00000025184"	"R3hcc1l"	chr19	+	42570358	42570429	42571263	42571359	42564464	42564640	42571841	42571982	6170	52,53	38,51	7,23	31,27	78	78	0.131150943887991	0.302729908428538	0.578,0.51	0.184,0.46	0.222
6172	"ENSMUSG00000038371"	"Sbf2"	chr7	-	110088427	110088565	110159464	110159553	110063794	110063914	110213913	110213968	6172	2,9	3,9	0,0	0,2	78	78	0.145464780953679	0.317986378036826	0.4,0.5	NA,0.0	0.45
6174	"ENSMUSG00000005686"	"Ampd3"	chr7	+	110392846	110393066	110394885	110395015	110390394	110390554	110399849	110400044	6174	112,133	57,113	146,156	92,126	78	78	0.72024550551102	0.85254051471721	0.663,0.541	0.613,0.553	0.019
6175	"ENSMUSG00000005686"	"Ampd3"	chr7	+	110405170	110405291	110406986	110407160	110404031	110404195	110409002	110409113	6175	54,126	24,127	107,146	33,164	78	78	0.90223621334275	0.975833365002639	0.692,0.498	0.764,0.471	-0.022
6176	"ENSMUSG00000054808"	"Actn4"	chr7	-	28594545	28594611	28594856	28594937	28593925	28594084	28595513	28595660	6176	470,589	0,10	278,377	0,6	78	78	0.999202115572178	0.999202115572178	1.0,0.983	1.0,0.984	-0.0
6177	"ENSMUSG00000054808"	"Actn4"	chr7	-	28609327	28609413	28610914	28611000	28606396	28606489	28611664	28611746	6177	406,513	3,14	282,279	1,11	78	78	0.646144650439437	0.801783644621878	0.993,0.973	0.996,0.962	0.004
6178	"ENSMUSG00000074417"	"Pira12"	chr7	-	3900393	3900678	3900859	3900895	3899939	3900245	3901049	3901119	6178	75,36	280,175	129,173	1220,1356	75	78	0.0041489199140291	0.143003799299439	0.218,0.176	0.099,0.117	0.089
6179	"ENSMUSG00000030427"	"Lilra6"	chr7	-	3917787	3918072	3918250	3918286	3917332	3917638	3918440	3918484	6179	46,88	199,272	73,163	511,377	75	78	0.758205449708586	0.875940784451738	0.194,0.252	0.129,0.31	0.004
6180	"ENSMUSG00000005610"	"Eif4g2"	chr7	-	110675486	110675600	110675902	110676063	110674793	110674919	110676144	110676283	6180	1334,1815	1281,1371	830,1041	714,718	78	78	0.0505498192377236	0.18703044252475	0.51,0.57	0.538,0.592	-0.025
6181	"ENSMUSG00000036180"	"Gatad2a"	chr8	-	70364326	70364519	70364813	70364888	70361119	70362624	70365572	70365874	6181	36,64	178,151	36,47	87,172	78	78	0.712856961427106	0.848720839721077	0.168,0.298	0.293,0.215	-0.021
6182	"ENSMUSG00000036180"	"Gatad2a"	chr8	-	70364813	70364888	70365551	70365874	70364326	70364519	70367168	70367448	6182	100,120	112,87	62,69	88,84	78	78	0.0331117076415279	0.159202027203348	0.472,0.58	0.413,0.451	0.094
6183	"ENSMUSG00000036180"	"Gatad2a"	chr8	-	70364813	70364888	70365572	70365874	70364326	70364519	70367168	70367448	6183	130,164	112,87	79,121	88,84	78	78	0.0776743115252656	0.223711656292209	0.537,0.653	0.473,0.59	0.064
6184	"ENSMUSG00000064147"	"Rab44"	chr17	+	29358088	29359524	29363462	29363544	29356952	29357146	29364220	29364335	6184	560,458	376,286	1453,1656	810,708	78	78	0.0685704535103253	0.210383860460441	0.598,0.616	0.642,0.701	-0.065
6185	"ENSMUSG00000064147"	"Rab44"	chr17	+	29363462	29363544	29364220	29364335	29358088	29359524	29364914	29365016	6185	469,303	604,513	1200,1362	1528,1682	78	78	0.017521467215908	0.149144405256047	0.437,0.371	0.44,0.447	-0.039
6186	"ENSMUSG00000064147"	"Rab44"	chr17	+	29363462	29363544	29364914	29365016	29358088	29359524	29366321	29366398	6186	461,303	456,357	1184,1333	1053,1055	78	78	0.0170634140165117	0.149014751625305	0.503,0.459	0.529,0.558	-0.063
6187	"ENSMUSG00000064147"	"Rab44"	chr17	+	29363462	29363544	29366321	29366398	29358088	29359524	29367158	29367950	6187	464,303	591,505	1195,1335	1590,1589	78	78	0.0888405649126888	0.24007033402361	0.44,0.375	0.429,0.457	-0.036
6188	"ENSMUSG00000064147"	"Rab44"	chr17	+	29364220	29364335	29364914	29365016	29363462	29363544	29366321	29366398	6188	466,364	464,357	1087,981	1064,1088	78	78	0.261375331962655	0.453094137957263	0.501,0.505	0.505,0.474	0.014
6189	"ENSMUSG00000064147"	"Rab44"	chr17	+	29364220	29364335	29366321	29366398	29363462	29363544	29367158	29367217	6189	431,343	591,504	994,903	1590,1593	78	78	0.0234468043626833	0.153605651419981	0.422,0.405	0.385,0.362	0.04
6190	"ENSMUSG00000064147"	"Rab44"	chr17	+	29364914	29365016	29366321	29366398	29364220	29364335	29367158	29367217	6190	618,513	626,525	1605,1783	1685,1670	78	78	0.749157222612906	0.871002042521444	0.497,0.494	0.488,0.516	-0.007
6192	"ENSMUSG00000019254"	"Ppp1r12c"	chr7	-	4485971	4486012	4486101	4486184	4485789	4485892	4486339	4486400	6192	158,80	28,52	98,135	19,17	78	78	0.0431427165771215	0.173120137005649	0.849,0.606	0.838,0.888	-0.135
6193	"ENSMUSG00000019254"	"Ppp1r12c"	chr7	-	4485971	4486012	4486101	4486187	4485789	4485892	4486339	4486400	6193	19,34	28,52	13,17	19,17	78	78	0.386116830100213	0.582789312127748	0.404,0.395	0.406,0.5	-0.053
6195	"ENSMUSG00000030774"	"Pak1"	chr7	+	97515268	97515416	97520781	97520819	97514678	97514779	97532678	97532795	6195	107,92	45,23	214,113	69,112	78	77	0.270821876903833	0.463216303515337	0.701,0.798	0.754,0.499	0.123
6196	"ENSMUSG00000030774"	"Pak1"	chr7	+	97543171	97543220	97547731	97547844	97520781	97520819	97549546	97549664	6196	0,0	109,105	4,0	170,181	78	78	0.172593570703545	0.350545934170587	0.0,0.0	0.023,0.0	-0.011
6197	"ENSMUSG00000030774"	"Pak1"	chr7	+	97543171	97543220	97547731	97547844	97538163	97538227	97549546	97549664	6197	8,33	109,113	49,2	175,194	78	78	0.527960472838811	0.710022870183149	0.068,0.226	0.219,0.01	0.033
6200	"ENSMUSG00000038187"	"Btbd10"	chr7	-	112950987	112951145	112964111	112964176	112934528	112934725	112968078	112968165	6200	29,12	10,15	5,16	10,12	78	78	0.27319688802709	0.466128745467481	0.744,0.444	0.333,0.571	0.142
6201	"ENSMUSG00000019951"	"Bltp3b"	chr10	+	89609941	89609980	89611800	89611892	89608448	89608611	89615696	89615886	6201	67,46	70,91	31,9	5,25	78	78	0.42260735630883	0.615421104749796	0.489,0.336	0.861,0.265	-0.15
6202	"ENSMUSG00000019951"	"Bltp3b"	chr10	+	89625159	89625243	89626412	89626595	89622966	89623147	89627224	89627343	6202	126,111	193,166	42,34	52,59	78	78	0.86891625036052	0.955705573739296	0.395,0.401	0.447,0.366	-0.008
6203	"ENSMUSG00000019951"	"Bltp3b"	chr10	+	89644379	89645640	89647348	89647602	89642485	89642658	89647905	89648014	6203	49,149	123,141	49,86	59,82	78	78	0.337035400258574	0.536502172955223	0.285,0.514	0.454,0.512	-0.084
6205	"ENSMUSG00000025584"	"Pde8a"	chr7	+	80959446	80959643	80964488	80964532	80958686	80958729	80964857	80964935	6205	10,1	7,5	5,7	11,15	78	78	0.472306993515437	0.659408605192908	0.588,0.167	0.312,0.318	0.062
6206	"ENSMUSG00000030214"	"Plbd1"	chr6	-	136589734	136589841	136590789	136590975	136589067	136589346	136593924	136594065	6206	1023,1001	941,846	795,1051	689,1153	78	78	0.303851879054423	0.499504250678845	0.521,0.542	0.536,0.477	0.025
6207	"ENSMUSG00000071866"	"Ppia"	chr11	+	6368100	6368314	6369112	6369285	6365875	6365979	6369477	6369663	6207	718,672	1434,1641	137,151	382,461	78	78	0.0165104958368755	0.148680231341421	0.334,0.291	0.264,0.247	0.057
6208	"ENSMUSG00000022354"	"Ndufb9"	chr15	+	58808116	58808309	58809200	58809314	58805604	58805787	58811123	58811337	6208	97,174	160,207	100,109	95,107	78	78	0.0214328806180858	0.152632877356657	0.377,0.457	0.513,0.505	-0.092
6210	"ENSMUSG00000041671"	"Pyroxd1"	chr6	+	142293283	142293364	142294248	142294368	142291379	142291533	142296787	142296916	6210	22,20	16,28	11,0	16,11	78	78	0.186536503887257	0.369555462272639	0.579,0.417	0.407,0.0	0.294
6211	"ENSMUSG00000042492"	"Tbc1d10b"	chr7	-	126798904	126799094	126799266	126799332	126798469	126798624	126799456	126799571	6211	60,85	64,163	13,21	53,85	78	78	0.00701339565774961	0.143003799299439	0.484,0.343	0.197,0.198	0.216
6212	"ENSMUSG00000030660"	"Pik3c2a"	chr7	-	115945353	115945478	115947354	115947562	115942209	115942327	115949267	115949377	6212	83,109	150,92	56,107	76,62	78	78	0.0591358286127023	0.196529872321263	0.356,0.542	0.424,0.633	-0.079
6213	"ENSMUSG00000030660"	"Pik3c2a"	chr7	-	115950007	115950164	115951032	115951202	115949267	115949377	115953212	115953349	6213	81,82	88,123	36,44	51,74	78	78	0.285815238891139	0.478964148973244	0.479,0.4	0.414,0.373	0.046
6214	"ENSMUSG00000034613"	"Ppm1h"	chr10	+	122714413	122714532	122739996	122740060	122692966	122693051	122743411	122743519	6214	45,93	68,78	39,36	36,9	78	78	0.0831302261314482	0.232429430643331	0.398,0.544	0.52,0.8	-0.189
6215	"ENSMUSG00000034613"	"Ppm1h"	chr10	+	122714413	122714532	122743411	122743519	122692966	122693051	122756598	122756750	6215	45,97	84,92	39,36	65,55	78	78	0.486516076492646	0.671210201830483	0.349,0.513	0.375,0.396	0.045
6221	"ENSMUSG00000032595"	"Cdhr4"	chr9	+	107874451	107874602	107875118	107875261	107874079	107874219	107876195	107876226	6221	0,0	10,0	3,0	0,0	78	78	0.0540318522230248	0.190301073280583	0.0,NA	1.0,NA	-1.0
6222	"ENSMUSG00000030704"	"Rab6a"	chr7	+	100278872	100278978	100279044	100279150	100277610	100277664	100280948	100281060	6222	163,235	332,313	157,170	204,261	78	78	0.234719684455192	0.425391085209696	0.329,0.429	0.435,0.394	-0.035
6223	"ENSMUSG00000030704"	"Rab6a"	chr7	+	100283851	100283945	100285901	100285968	100280948	100281060	100288461	100290475	6223	196,321	110,108	185,233	174,157	78	78	0.00575396378698656	0.143003799299439	0.641,0.748	0.515,0.597	0.138
6225	"ENSMUSG00000058239"	"Usf2"	chr7	-	30654530	30654577	30654714	30654865	30654168	30654227	30655573	30655692	6225	31,46	103,134	17,19	21,81	78	78	0.59337876493713	0.758850674303589	0.231,0.256	0.447,0.19	-0.075
6226	"ENSMUSG00000058239"	"Usf2"	chr7	-	30654530	30654618	30654714	30654865	30654168	30654227	30655224	30655425	6226	154,185	203,323	83,49	69,165	78	78	0.835813072478008	0.932656556897732	0.431,0.364	0.546,0.229	0.01
6227	"ENSMUSG00000058239"	"Usf2"	chr7	-	30654530	30654618	30654714	30654865	30654168	30654227	30655573	30655601	6227	31,46	213,325	17,19	69,169	78	78	0.741166524267117	0.866567143201455	0.127,0.124	0.198,0.101	-0.024
6228	"ENSMUSG00000058239"	"Usf2"	chr7	-	30654714	30654865	30655573	30655692	30654168	30654227	30656120	30656182	6228	10,14	0,2	14,2	0,0	78	78	0.194417379217099	0.379102954862589	1.0,0.875	1.0,1.0	-0.062
6229	"ENSMUSG00000058239"	"Usf2"	chr7	-	30654714	30654865	30655224	30655425	30654530	30654618	30655573	30655692	6229	106,134	266,399	48,67	204,242	78	78	0.0287072472269085	0.155755909445527	0.285,0.251	0.19,0.217	0.065
6230	"ENSMUSG00000058239"	"Usf2"	chr7	-	30654714	30654865	30655573	30655692	30654530	30654618	30656120	30656182	6230	20,17	235,355	3,8	187,223	78	78	0.0478359153353833	0.183585052929688	0.078,0.046	0.016,0.035	0.036
6231	"ENSMUSG00000029484"	"Anxa3"	chr5	+	96982633	96982692	96986151	96986274	96977941	96978347	96993359	96993541	6231	92,148	97,191	79,43	53,92	78	78	0.999202115572178	0.999202115572178	0.487,0.437	0.598,0.319	0.003
6233	"ENSMUSG00000066568"	"Lsm14a"	chr7	-	34057190	34057367	34065039	34065162	34056858	34056921	34070479	34070609	6233	273,361	232,216	165,103	105,106	78	78	0.550140529405021	0.725499131018337	0.541,0.626	0.611,0.493	0.031
6234	"ENSMUSG00000030447"	"Cyfip1"	chr7	+	55547572	55547720	55547985	55548139	55546415	55546563	55549662	55549819	6234	7,8	231,376	0,1	130,176	78	78	0.0414041687064145	0.171268023295504	0.029,0.021	0.0,0.006	0.022
6235	"ENSMUSG00000030447"	"Cyfip1"	chr7	+	55573622	55573753	55574121	55574194	55572494	55572585	55574859	55574954	6235	245,226	255,322	52,118	53,97	78	78	0.0621988793253315	0.202061714667173	0.49,0.412	0.495,0.549	-0.071
6236	"ENSMUSG00000030447"	"Cyfip1"	chr7	+	55574859	55574954	55577934	55578082	55574121	55574194	55579745	55580219	6236	290,389	189,275	83,165	144,131	78	78	0.143987175585083	0.316552655519014	0.605,0.586	0.366,0.557	0.134
6237	"ENSMUSG00000030447"	"Cyfip1"	chr7	+	55576035	55576274	55577934	55578082	55574859	55574954	55579745	55580219	6237	126,232	191,289	78,112	172,143	78	78	0.286203154331427	0.479124256913112	0.397,0.445	0.312,0.439	0.046
6238	"ENSMUSG00000030779"	"Rbbp6"	chr7	+	122584215	122584304	122584423	122584523	122581764	122582230	122584882	122584925	6238	73,102	70,54	39,55	71,39	78	78	0.082617609657278	0.231369347885124	0.51,0.654	0.355,0.585	0.112
6239	"ENSMUSG00000052707"	"Tnrc6a"	chr7	+	122723890	122723938	122761716	122762100	122723403	122723555	122768758	122771341	6239	11,12	52,62	24,34	15,19	78	78	0.00188208522180278	0.143003799299439	0.175,0.162	0.615,0.642	-0.46
6240	"ENSMUSG00000052707"	"Tnrc6a"	chr7	+	122751386	122751408	122761716	122762100	122742972	122743060	122768758	122771341	6240	4,24	52,62	9,2	14,19	61	78	0.790091836966513	0.899884493680322	0.09,0.331	0.451,0.119	-0.075
6246	"ENSMUSG00000028645"	"Slc2a1"	chr4	+	118989639	118989880	118990293	118990456	118989319	118989480	118990548	118990736	6246	401,531	465,705	473,618	675,894	78	78	0.0255358648909804	0.155593749696009	0.463,0.43	0.412,0.409	0.036
6247	"ENSMUSG00000028645"	"Slc2a1"	chr4	+	118991051	118991156	118992925	118993129	118990548	118990736	118993442	118994527	6247	333,582	744,762	633,633	1057,1092	78	78	0.999202115572178	0.999202115572178	0.309,0.433	0.375,0.367	0.0
6250	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143075137	143075167	143077897	143078017	143074120	143074177	143078430	143078453	6250	157,116	62,48	145,68	33,58	78	69	0.843219059114659	0.937577009237434	0.691,0.681	0.795,0.509	0.034
6251	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143077897	143078017	143078430	143078453	143075137	143075167	143080902	143081048	6251	4,25	173,189	29,8	188,152	62	78	0.481535750592276	0.665663655224649	0.028,0.143	0.163,0.062	-0.027
6255	"ENSMUSG00000025473"	"Adam8"	chr7	-	139559872	139559947	139562694	139562745	139558844	139559440	139563220	139563286	6255	1005,624	810,611	5453,5998	4101,4480	78	78	0.00217687688381807	0.143003799299439	0.554,0.505	0.571,0.572	-0.042
6256	"ENSMUSG00000025473"	"Adam8"	chr7	-	139562694	139562745	139563220	139563286	139559872	139559947	139563747	139563907	6256	1180,724	501,448	5861,6110	2438,2554	78	78	0.00444720854034197	0.143003799299439	0.702,0.618	0.706,0.705	-0.046
6257	"ENSMUSG00000025473"	"Adam8"	chr7	-	139563220	139563286	139563747	139563907	139562694	139562745	139564641	139564756	6257	1584,1054	1203,752	8375,8568	6721,6842	78	78	0.00582388855618665	0.143003799299439	0.568,0.584	0.555,0.556	0.02
6258	"ENSMUSG00000025473"	"Adam8"	chr7	-	139565249	139565343	139565741	139565819	139564641	139564756	139566215	139566381	6258	892,597	889,632	4054,4110	4159,4231	78	78	0.750119515078443	0.871828480984567	0.501,0.486	0.494,0.493	0.0
6259	"ENSMUSG00000025473"	"Adam8"	chr7	-	139566645	139566721	139566805	139566995	139566215	139566381	139567091	139567181	6259	1031,802	686,526	5310,4748	3376,3334	78	78	0.641079695073453	0.797496699971174	0.6,0.604	0.611,0.587	0.003
6260	"ENSMUSG00000025473"	"Adam8"	chr7	-	139567472	139567650	139567731	139567880	139567091	139567181	139568126	139568208	6260	929,744	666,697	4850,4745	3587,3563	78	78	0.10004386873026	0.256547405982109	0.582,0.516	0.575,0.571	-0.024
6261	"ENSMUSG00000025473"	"Adam8"	chr7	-	139567731	139567880	139568126	139568208	139567091	139567650	139568375	139568542	6261	857,675	1110,795	5003,4761	5533,5712	78	78	0.129572583387225	0.300085602273552	0.436,0.459	0.475,0.455	-0.017
6262	"ENSMUSG00000025473"	"Adam8"	chr7	-	139568126	139568208	139568375	139568542	139567731	139567880	139568723	139568792	6262	1152,758	719,605	6231,5649	3949,3957	78	78	0.383418421645167	0.58099286181984	0.616,0.556	0.612,0.588	-0.014
6263	"ENSMUSG00000032294"	"Pkm"	chr9	+	59582311	59582478	59582850	59583017	59579203	59579356	59585326	59585508	6263	172,182	1945,2550	153,136	3292,3464	78	78	0.00272889506281515	0.143003799299439	0.081,0.067	0.044,0.038	0.033
6264	"ENSMUSG00000030982"	"Vps35l"	chr7	+	118409100	118409199	118411027	118411105	118406213	118406277	118412752	118412867	6264	27,50	59,50	32,54	54,81	78	78	0.88674418612524	0.968437850430521	0.314,0.5	0.372,0.4	0.021
6266	"ENSMUSG00000108596"	"Gm49368"	chr7	+	127670018	127670136	127675203	127675334	127669800	127669871	127679417	127679563	6266	848,1209	1401,1798	1441,1394	1881,2146	78	78	0.211851020134225	0.399177981959434	0.377,0.402	0.434,0.394	-0.025
6267	"ENSMUSG00000108596"	"Gm49368"	chr7	+	127714290	127714366	127714939	127715047	127713907	127713991	127715189	127715273	6267	995,1303	1968,2203	1354,1432	2681,2834	78	78	0.0777794143961366	0.223785252872536	0.336,0.372	0.336,0.336	0.018
6268	"ENSMUSG00000108596"	"Gm49368"	chr7	+	127715373	127715487	127715573	127715675	127715189	127715273	127715907	127716018	6268	1297,1671	1060,1463	1845,1925	1602,1599	78	78	0.999202115572178	0.999202115572178	0.55,0.533	0.535,0.546	0.001
6269	"ENSMUSG00000031662"	"Snx20"	chr8	-	89356541	89356693	89358396	89358535	89353190	89354455	89362613	89362756	6269	1236,1113	565,674	2892,3349	1079,1360	78	78	0.00364230259369147	0.143003799299439	0.686,0.623	0.728,0.711	-0.065
